# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Feb 25 20:07:02 2019
#
# User preference: *
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_massjerr1:   Planet Mass Upper Unc. [Jupiter mass]
# COLUMN pl_massjerr2:   Planet Mass Lower Unc. [Jupiter mass]
# COLUMN pl_massjlim:    Planet Mass Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_disc:        Year of Discovery
#
pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,ra_str,ra,dec_str,dec,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_disc
11.51516988,0.00001516,-0.00001516,0,18h58m45.33s,284.688884,+46d10m20.1s,46.172249,,,,,,,,,2.950,0.160,-0.120,0,2016
3.60147201,0.00000543,-0.00000543,0,19h01m33.92s,285.391321,+46d10m51.4s,46.180939,,,,,,,,,2.930,0.170,-0.530,0,2016
28.59915399,0.00005673,-0.00005673,0,19h27m27.08s,291.862847,+46d25m45.3s,46.429256,,,,,,,,,1.960,0.110,-0.110,0,2016
24.58721573,0.00008802,-0.00008802,0,19h10m16.72s,287.569664,+46d34m04.3s,46.567859,,,,,,,,,2.500,0.200,-0.170,0,2016
12.53248465,0.00002295,-0.00002295,0,19h20m16.32s,290.067985,+46d34m44.9s,46.579140,,,,,,,,,3.320,0.490,-0.290,0,2016
7.34071100,0.00000600,-0.00000600,0,19h32m22.21s,293.092525,+41d21m19.9s,41.355523,0.63000,0.12000,-0.12000,0,200.22000,38.14000,-38.14000,0,10.760,0.220,-0.220,0,2013
3.58410122,0.00000199,-0.00000199,0,19h05m55.74s,286.482254,+46d41m32.8s,46.692451,,,,,,,,,4.570,0.530,-0.270,0,2016
7.03902374,0.00001488,-0.00001488,0,19h17m43.61s,289.431703,+46d37m03.1s,46.617531,,,,,,,,,2.970,1.010,-0.350,0,2016
8.36086824,0.00000631,-0.00000631,0,18h55m27.84s,283.866019,+46d47m22.5s,46.789589,,,,,,,,,3.240,0.110,-0.170,0,2016
3.17926292,0.00000252,-0.00000252,0,19h42m17.80s,295.574168,+42d48m23.2s,42.806436,,,,,,,,,1.210,0.030,-0.050,0,2016
12.06222443,0.00002649,-0.00002649,0,19h45m59.07s,296.496136,+47d10m58.3s,47.182865,,,,,,,,,1.620,0.120,-0.090,0,2016
9.93143556,0.00005945,-0.00005945,0,19h25m59.86s,291.499430,+37d03m33.4s,37.059283,,,,,,,,,2.160,0.580,-0.220,0,2016
3.48159251,0.00001115,-0.00001115,0,19h22m43.74s,290.682243,+37d21m18.4s,37.355117,,,,,,,,,1.110,0.130,-0.090,0,2016
35.61760587,0.00005345,-0.00005345,0,19h13m39.96s,288.416503,+41d01m47.3s,41.029804,,,,,,,,,5.270,0.290,-0.280,0,2016
7.40742793,0.00003434,-0.00003434,0,19h29m03.10s,292.262899,+37d14m13.2s,37.236992,,,,,,,,,2.520,0.650,-0.290,0,2016
17.31716585,0.00004602,-0.00004602,0,19h59m35.34s,299.897230,+43d54m14.1s,43.903908,,,,,,,,,3.100,0.230,-0.260,0,2016
8.88491160,0.00000340,-0.00000340,0,19h24m33.02s,291.137593,+36d34m38.6s,36.577386,10.10000,0.40000,-0.40000,0,3209.90000,127.10000,-127.10000,0,11.770,0.340,-0.340,0,2013
9.42887179,0.00002438,-0.00002438,0,19h16m23.25s,289.096874,+44d00m15.8s,44.004379,,,,,,,,,3.070,1.060,-0.400,0,2016
4.08899022,0.00001934,-0.00001934,0,19h16m23.25s,289.096874,+44d00m15.8s,44.004379,,,,,,,,,1.620,0.650,-0.220,0,2016
17.44490636,0.00004200,-0.00004200,0,19h39m22.52s,294.843831,+44d04m39.7s,44.077686,,,,,,,,,2.460,0.230,-0.180,0,2016
18.82747265,0.00008811,-0.00008811,0,19h29m04.35s,292.268128,+37d57m20.4s,37.955654,,,,,,,,,2.810,0.260,-0.210,0,2016
5.74772501,0.00000838,-0.00000838,0,19h27m36.79s,291.903273,+37d54m08.2s,37.902288,,,,,,,,,1.910,0.250,-0.090,0,2016
14.55962370,0.00020130,-0.00020130,0,19h33m00.99s,293.254104,+37d50m46.3s,37.846192,,,,,,,,,2.010,0.480,-0.260,0,2016
1.26909037,0.00000100,-0.00000100,0,19h47m26.64s,296.860998,+41d05m50.4s,41.097338,,,,,,,,,1.760,0.060,-0.310,0,2016
2.85313364,0.00000412,-0.00000412,0,19h47m26.64s,296.860998,+41d05m50.4s,41.097338,,,,,,,,,1.260,0.050,-0.050,0,2016
1.22486632,0.00000384,-0.00000384,0,19h22m25.91s,290.607939,+41d12m03.9s,41.201093,,,,,,,,,1.120,0.090,-0.100,0,2016
1.02267882,0.00000244,-0.00000244,0,19h46m43.31s,296.680438,+41d23m11.5s,41.386515,,,,,,,,,1.360,0.460,-0.220,0,2016
12.10971040,0.00007142,-0.00007142,0,19h32m20.31s,293.084606,+41d08m07.6s,41.135436,,,,,,,,,2.480,0.550,-0.400,0,2016
4.75793986,0.00003846,-0.00003846,0,19h32m20.31s,293.084606,+41d08m07.6s,41.135436,,,,,,,,,1.690,0.370,-0.290,0,2016
20.49661970,0.00022820,-0.00022820,0,19h32m20.31s,293.084606,+41d08m07.6s,41.135436,,,,,,,,,2.120,0.470,-0.330,0,2016
8.19347190,0.00010360,-0.00010360,0,19h32m20.31s,293.084606,+41d08m07.6s,41.135436,,,,,,,,,1.530,0.320,-0.250,0,2016
41.80598500,0.00020820,-0.00020820,0,19h20m31.56s,290.131501,+41d22m53.4s,41.381498,,,,,,,,,2.270,0.490,-0.240,0,2016
1.54492980,0.00000040,-0.00000040,0,19h36m46.11s,294.192118,+39d37m08.4s,39.619003,2.01000,0.37000,-0.35000,0,638.83830,117.59710,-111.24050,0,15.244,1.345,-1.345,0,2013
8.70419416,0.00001277,-0.00001277,0,19h10m22.37s,287.593209,+44d10m45.9s,44.179417,,,,,,,,,3.060,0.260,-0.240,0,2016
2.46697439,0.00000658,-0.00000658,0,19h10m22.37s,287.593209,+44d10m45.9s,44.179417,,,,,,,,,1.480,0.120,-0.090,0,2016
10.12804789,0.00002905,-0.00002905,0,19h22m00.86s,290.503604,+44d08m36.9s,44.143581,,,,,,,,,2.030,0.250,-0.170,0,2016
3.77055210,0.00000094,-0.00000094,0,19h25m06.15s,291.275634,+47d19m46.2s,47.329491,,,,,,,,,12.680,2.640,-1.260,0,2016
1.19655156,0.00000356,-0.00000356,0,19h28m34.67s,292.144477,+47d09m26.5s,47.157352,,,,,,,,,1.220,0.090,-0.080,0,2016
7.33683936,0.00003735,-0.00003735,0,19h49m34.36s,297.393183,+47d09m52.7s,47.164627,,,,,,,,,1.640,0.200,-0.130,0,2016
27.66552260,0.00012970,-0.00012970,0,18h52m44.31s,283.184612,+47d09m20.4s,47.155670,,,,,,,,,2.430,0.530,-0.220,0,2016
6.10027804,0.00001640,-0.00001640,0,19h32m44.29s,293.184531,+37d58m11.5s,37.969851,,,,,,,,,3.390,0.930,-0.400,0,2016
161.52801010,0.00030860,-0.00030860,0,19h26m19.00s,291.579173,+38d02m09.0s,38.035828,,,,,,,,,6.640,0.860,-0.550,0,2016
11.39100250,0.00007499,-0.00007499,0,19h36m27.76s,294.115656,+38d23m36.5s,38.393485,,,,,,,,,1.790,0.200,-0.130,0,2016
7.42608998,0.00001952,-0.00001952,0,19h30m51.14s,292.713101,+38d21m29.6s,38.358213,,,,,,,,,2.920,1.300,-0.460,0,2016
15.98701740,0.00019990,-0.00019990,0,19h30m51.14s,292.713101,+38d21m29.6s,38.358213,,,,,,,,,1.790,0.760,-0.270,0,2016
3.57878087,0.00000023,-0.00000023,0,19h18m25.91s,289.607956,+44d20m43.5s,44.345425,0.43000,0.03200,-0.03200,0,136.66100,10.17000,-10.17000,0,10.761,0.179,-0.179,0,2013
18.92540274,0.00005291,-0.00005291,0,19h05m57.70s,286.490428,+38d22m29.7s,38.374907,,,,,,,,,2.300,0.320,-0.170,0,2016
1.47532231,0.00000419,-0.00000419,0,19h05m57.70s,286.490428,+38d22m29.7s,38.374907,,,,,,,,,1.200,0.190,-0.100,0,2016
4.15244722,0.00001685,-0.00001685,0,19h05m57.70s,286.490428,+38d22m29.7s,38.374907,,,,,,,,,1.400,0.190,-0.110,0,2016
8.73485836,0.00004732,-0.00004732,0,19h09m46.58s,287.444090,+38d05m18.4s,38.088431,,,,,,,,,1.820,0.310,-0.210,0,2016
12.99207337,0.00005428,-0.00005428,0,19h25m41.66s,291.423583,+38d12m59.7s,38.216591,,,,,,,,,1.820,0.370,-0.240,0,2016
3.74910006,0.00000714,-0.00000714,0,19h23m32.32s,290.884667,+38d03m27.2s,38.057567,,,,,,,,,1.430,0.090,-0.070,0,2016
11.08957230,0.00004373,-0.00004373,0,19h24m07.66s,291.031930,+38d12m43.0s,38.211956,,,,,,,,,3.170,0.460,-0.540,0,2016
0.97486893,0.00000080,-0.00000080,0,19h25m43.99s,291.433297,+41d42m12.4s,41.703438,,,,,,,,,1.190,0.040,-0.040,0,2016
4.89718784,0.00001969,-0.00001969,0,19h09m05.43s,287.272640,+41d38m08.0s,41.635559,,,,,,,,,1.280,0.110,-0.070,0,2016
5.72812599,0.00002019,-0.00002019,0,18h50m53.77s,282.724059,+44d20m47.3s,44.346478,,,,,,,,,1.470,0.080,-0.080,0,2016
3.75574426,0.00001083,-0.00001083,0,19h09m54.58s,287.477437,+44d14m15.1s,44.237514,,,,,,,,,1.680,0.100,-0.130,0,2016
7.09714223,0.00002921,-0.00002921,0,19h02m30.85s,285.628532,+44d18m39.2s,44.310889,,,,,,,,,0.920,0.070,-0.070,0,2016
0.35500744,0.00000006,-0.00000006,0,19h34m58.01s,293.741690,+44d26m54.0s,44.448330,0.01000,0.00000,0.00000,0,3.17830,0.00000,0.00000,0,1.121,0.112,-0.112,0,2013
0.67737516,0.00000125,-0.00000125,0,18h47m03.93s,281.766389,+44d17m33.2s,44.292549,,,,,,,,,0.890,0.090,-0.060,0,2016
13.21407320,0.00003577,-0.00003577,0,19h10m36.87s,287.653619,+47d24m53.3s,47.414811,,,,,,,,,2.890,0.490,-0.240,0,2016
158.68533080,0.00043730,-0.00043730,0,19h15m28.38s,288.868231,+47d45m34.0s,47.759434,,,,,,,,,3.210,0.470,-0.300,0,2016
4.29264638,0.00003429,-0.00003429,0,19h24m15.10s,291.062936,+47d29m05.3s,47.484803,,,,,,,,,0.780,0.040,-0.080,0,2016
31.59226460,0.00068090,-0.00068090,0,19h43m40.96s,295.920663,+47d26m55.0s,47.448616,,,,,,,,,1.580,0.340,-0.320,0,2016
1.97376093,0.00000010,-0.00000010,0,19h28m16.39s,292.068304,+38d50m32.1s,38.842261,,,,,,,,,13.020,0.440,-0.530,0,2016
53.52934870,0.00025710,-0.00025710,0,19h34m58.55s,293.743938,+38d56m21.4s,38.939276,,,,,,,,,2.430,0.120,-0.070,0,2016
0.92831050,0.00000220,-0.00000220,0,19h26m46.19s,291.692465,+38d34m22.5s,38.572907,,,,,,,,,1.280,0.060,-0.070,0,2016
8.39846269,0.00005719,-0.00005719,0,19h20m00.10s,290.000414,+38d32m23.6s,38.539892,,,,,,,,,2.550,0.900,-0.400,0,2016
8.63847725,0.00003071,-0.00003071,0,19h43m54.04s,295.975153,+38d56m47.9s,38.946652,,,,,,,,,2.120,0.420,-0.230,0,2016
13.48450000,0.00020000,-0.00020000,0,20h02m04.11s,300.517131,+44d22m53.7s,44.381580,0.03430,0.02300,-0.01900,0,10.90000,7.40000,-6.00000,0,3.470,0.070,-0.070,0,2012
27.40290000,0.00080000,-0.00060000,0,20h02m04.11s,300.517131,+44d22m53.7s,44.381580,0.01900,0.00600,-0.00720,0,5.90000,1.90000,-2.30000,0,3.720,0.080,-0.080,0,2012
52.09020000,0.00090000,-0.00100000,0,20h02m04.11s,300.517131,+44d22m53.7s,44.381580,0.01900,0.00660,-0.00500,0,6.00000,2.10000,-1.60000,0,7.160,0.130,-0.160,0,2014
81.06590000,0.00130000,-0.00110000,0,20h02m04.11s,300.517131,+44d22m53.7s,44.381580,0.01300,0.00380,-0.00350,0,4.10000,1.20000,-1.10000,0,3.490,0.140,-0.140,0,2014
13.73469807,0.00004026,-0.00004026,0,19h07m40.11s,286.917117,+38d52m20.0s,38.872221,,,,,,,,,2.180,0.170,-0.140,0,2016
14.55397590,0.00010020,-0.00010020,0,19h34m23.00s,293.595841,+39d01m46.1s,39.029477,,,,,,,,,3.050,1.320,-0.700,0,2016
11.30119217,0.00006491,-0.00006491,0,19h28m01.64s,292.006813,+38d49m14.6s,38.820733,,,,,,,,,1.960,0.490,-0.230,0,2016
4.24153639,0.00002259,-0.00002259,0,19h40m51.99s,295.216640,+38d46m27.6s,38.774343,,,,,,,,,1.370,0.280,-0.160,0,2016
11.13125132,0.00003571,-0.00003571,0,19h12m32.09s,288.133701,+38d59m48.8s,38.996881,,,,,,,,,2.110,0.520,-0.340,0,2016
29.61934210,0.00011440,-0.00011440,0,19h24m04.57s,291.019046,+38d32m44.1s,38.545580,,,,,,,,,1.680,0.180,-0.130,0,2016
6.40087618,0.00002313,-0.00002313,0,19h09m13.89s,287.307857,+39d08m41.0s,39.144731,,,,,,,,,1.300,0.360,-0.220,0,2016
27.07237711,0.00009275,-0.00009275,0,19h48m50.15s,297.208965,+41d46m54.1s,41.781708,,,,,,,,,2.170,0.430,-0.220,0,2016
13.71933369,0.00005734,-0.00005734,0,19h29m54.77s,292.478209,+42d08m32.2s,42.142291,,,,,,,,,2.390,1.040,-0.340,0,2016
133.46052350,0.00025300,-0.00025300,0,19h08m41.97s,287.174894,+44d52m42.9s,44.878571,,,,,,,,,6.880,0.850,-0.570,0,2016
3.52249910,0.00000070,-0.00000070,0,18h45m09.15s,281.288118,+42d27m03.9s,42.451080,0.59000,0.13000,-0.12000,0,187.51970,41.31790,-38.13960,0,15.872,0.594,-0.695,0,2010
7.05246000,0.00020000,-0.00022000,0,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,0.02180,0.00330,-0.00220,0,6.93000,1.05000,-0.70000,0,2.670,0.100,-0.100,0,2012
9.52355000,0.00041000,-0.00029000,0,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,0.02121,0.00387,-0.00271,0,6.74000,1.23000,-0.86000,0,2.740,0.120,-0.100,0,2012
3.07222000,0.00006000,-0.00004000,0,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,0.02124,0.00217,-0.00160,0,6.75000,0.69000,-0.51000,0,1.530,0.090,-0.070,0,2014
4.64489000,0.00020000,-0.00019000,0,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,0.01299,0.00255,-0.00299,0,4.13000,0.81000,-0.95000,0,1.600,0.080,-0.070,0,2014
0.98678730,0.00000006,-0.00000006,0,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,,,,,,,,,1.210,0.060,-0.050,0,2016
14.64558000,0.00012000,-0.00012000,0,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,,,,0,,,,0,1.130,0.140,-0.140,0,2017
14.13176026,0.00004273,-0.00004273,0,19h06m17.96s,286.574823,+44d47m42.7s,44.795204,,,,,,,,,2.850,0.340,-0.260,0,2016
11.41928253,0.00002439,-0.00002439,0,19h04m18.06s,286.075243,+44d39m52.7s,44.664639,,,,,,,,,2.000,0.080,-0.100,0,2016
40.05874730,0.00010920,-0.00010920,0,19h04m03.81s,286.015855,+45d00m28.0s,45.007767,,,,,,,,,3.540,0.470,-0.400,0,2016
50.28638192,0.00008862,-0.00008862,0,19h56m53.19s,299.221605,+44d41m37.9s,44.693874,,,,,,,,,3.790,0.550,-0.380,0,2016
14.37457351,0.00003236,-0.00003236,0,19h33m29.34s,293.372270,+44d47m06.5s,44.785137,,,,,,,,,1.940,0.240,-0.160,0,2016
9.65185017,0.00005013,-0.00005013,0,19h33m29.34s,293.372270,+44d47m06.5s,44.785137,,,,,,,,,1.140,0.200,-0.140,0,2016
30.86389310,0.00012590,-0.00012590,0,19h32m55.19s,293.229945,+45d03m11.9s,45.053314,,,,,,,,,2.890,0.130,-0.250,0,2016
8.09219642,0.00003302,-0.00003302,0,19h44m01.69s,296.007043,+44d51m12.4s,44.853443,,,,,,,,,1.140,0.330,-0.240,0,2016
117.93108781,0.00008603,-0.00008603,0,19h16m04.84s,289.020172,+48d07m11.3s,48.119812,,,,,,,,,10.420,2.000,-1.070,0,2016
0.63133235,0.00000035,-0.00000035,0,19h26m22.58s,291.594090,+48d26m44.2s,48.445614,,,,,,,,,1.460,0.060,-0.080,0,2016
55.63934000,0.00018250,-0.00018250,0,19h16m20.07s,289.083643,+48d01m05.3s,48.018131,,,,,,,,,3.010,0.670,-0.250,0,2016
5.95500000,,,0,19h34m32.87s,293.636950,+42d49m29.9s,42.824970,,,,,,,,,2.420,0.380,-0.380,0,2012
12.04000000,,,0,19h34m32.87s,293.636950,+42d49m29.9s,42.824970,,,,,,,,,2.370,0.370,-0.370,0,2012
20.83784600,0.00018100,-0.00018100,0,19h34m32.87s,293.636950,+42d49m29.9s,42.824970,,,,,,,,,1.210,0.270,-0.270,0,2014
4.59725385,0.00002999,-0.00002999,0,19h46m27.57s,296.614859,+48d04m57.5s,48.082645,,,,,,,,,1.930,0.410,-0.190,0,2016
23.58447697,0.00007601,-0.00007601,0,19h01m41.83s,285.424273,+47d50m04.6s,47.834614,,,,,,,,,2.700,0.680,-0.480,0,2016
10.11716531,0.00002533,-0.00002533,0,19h15m25.27s,288.855290,+48d12m30.7s,48.208538,,,,,,,,,3.550,1.350,-0.680,0,2016
19.12947337,0.00007455,-0.00007455,0,19h02m39.05s,285.662694,+48d26m07.3s,48.435371,,,,,,,,,2.140,0.420,-0.190,0,2016
6.14698510,0.00002500,-0.00002500,0,18h59m38.52s,284.910486,+48d25m53.9s,48.431644,,,,,,,,,2.120,0.690,-0.300,0,2016
8.57503552,0.00005910,-0.00005910,0,19h00m53.07s,285.221110,+47d52m53.0s,47.881382,,,,,,,,,4.110,0.190,-0.330,0,2016
10.50682565,0.00000382,-0.00000382,0,19h33m27.08s,293.362842,+39d12m44.8s,39.212452,,,,,,,,,10.240,0.680,-0.540,0,2016
3.99010623,0.00000136,-0.00000136,0,19h44m19.65s,296.081856,+39d09m41.8s,39.161617,,,,,,,,,9.030,2.060,-1.130,0,2016
10.03538581,0.00000659,-0.00000659,0,19h44m56.43s,296.235105,+39d22m13.2s,39.370343,,,,,,,,,5.110,0.790,-0.430,0,2016
33.19956480,0.00011740,-0.00011740,0,19h41m28.99s,295.370797,+39d10m38.0s,39.177218,,,,,,,,,2.760,0.250,-0.170,0,2016
26.44400000,,,0,19h31m29.61s,292.873390,+42d57m58.1s,42.966137,,,,,,,,,4.000,1.820,-1.820,0,2012
51.53800000,,,0,19h31m29.61s,292.873390,+42d57m58.1s,42.966137,,,,,,,,,5.350,2.440,-2.440,0,2012
2.38296100,0.00000500,-0.00000500,0,19h31m29.61s,292.873390,+42d57m58.1s,42.966137,,,,,,,,,1.770,0.270,-0.270,0,2014
5.90220600,0.00001200,-0.00001200,0,19h31m29.61s,292.873390,+42d57m58.1s,42.966137,,,,,,,,,2.470,0.370,-0.370,0,2014
127.83380980,0.00030820,-0.00030820,0,19h24m04.83s,291.020145,+39d13m14.4s,39.220678,,,,,,,,,6.090,2.680,-0.890,0,2016
1.92279873,0.00000482,-0.00000482,0,19h02m28.18s,285.617437,+39d22m46.3s,39.379530,,,,,,,,,1.310,0.100,-0.080,0,2016
3.22296927,0.00000946,-0.00000946,0,19h29m06.27s,292.276118,+39d33m00.6s,39.550179,,,,,,,,,1.770,0.410,-0.210,0,2016
4.16809082,0.00001748,-0.00001748,0,18h58m19.82s,284.582577,+39d13m12.7s,39.220204,,,,,,,,,1.570,0.310,-0.140,0,2016
4.51436633,0.00001397,-0.00001397,0,19h21m54.58s,290.477412,+39d43m55.2s,39.732009,,,,,,,,,1.870,0.710,-0.230,0,2016
3.77360059,0.00001242,-0.00001242,0,19h39m04.78s,294.769908,+39d23m54.7s,39.398514,,,,,,,,,1.530,0.390,-0.220,0,2016
8.18182460,0.00002265,-0.00002265,0,19h39m04.78s,294.769908,+39d23m54.7s,39.398514,,,,,,,,,1.840,0.400,-0.240,0,2016
4.48758907,0.00001653,-0.00001653,0,18h59m26.43s,284.860139,+39d14m26.0s,39.240548,,,,,,,,,1.250,0.200,-0.140,0,2016
51.92927591,0.00009288,-0.00009288,0,19h39m51.85s,294.966046,+42d42m30.8s,42.708569,,,,,,,,,5.630,0.700,-0.460,0,2016
0.56785714,0.00000044,-0.00000044,0,19h07m32.95s,286.887275,+42d28m16.5s,42.471256,,,,,,,,,1.510,0.080,-0.110,0,2016
6.88337562,0.00001963,-0.00001963,0,18h49m19.87s,282.332793,+42d27m49.8s,42.463825,,,,,,,,,2.110,0.440,-0.180,0,2016
9.77000000,,,0,18h48m55.81s,282.232525,+43d39m56.3s,43.665627,,,,,,,,,2.830,0.410,-0.410,0,2012
20.09000000,,,0,18h48m55.81s,282.232525,+43d39m56.3s,43.665627,,,,,,,,,2.360,0.350,-0.350,0,2012
5.16979600,0.00001600,-0.00001600,0,18h48m55.81s,282.232525,+43d39m56.3s,43.665627,,,,,,,,,1.940,0.130,-0.130,0,2014
11.29695137,0.00006299,-0.00006299,0,19h40m13.03s,295.054286,+42d45m24.6s,42.756847,,,,,,,,,1.700,0.610,-0.250,0,2016
5.62153941,0.00001272,-0.00001272,0,19h39m56.52s,294.985491,+42d43m39.6s,42.727669,,,,,,,,,1.270,0.100,-0.070,0,2016
7.13969410,0.00002817,-0.00002817,0,19h43m42.26s,295.926094,+45d23m01.9s,45.383862,,,,,,,,,2.060,0.320,-0.170,0,2016
18.75469980,0.00005142,-0.00005142,0,19h21m55.19s,290.479954,+45d36m02.5s,45.600700,,,,,,,,,2.020,0.120,-0.090,0,2016
13.32388301,0.00005212,-0.00005212,0,19h08m13.08s,287.054516,+45d10m49.3s,45.180374,,,,,,,,,2.020,0.100,-0.100,0,2016
11.41909375,0.00007116,-0.00007116,0,18h54m17.82s,283.574233,+45d44m05.3s,45.734802,,,,,,,,,2.790,0.540,-0.290,0,2016
11.36112327,0.00002363,-0.00002363,0,19h09m48.67s,287.452778,+45d42m15.8s,45.704399,,,,,,,,,2.730,0.640,-0.320,0,2016
16.56059504,0.00004293,-0.00004293,0,19h00m59.20s,285.246670,+45d57m00.7s,45.950195,,,,,,,,,2.560,0.220,-0.430,0,2016
15.74957994,0.00004687,-0.00004687,0,19h01m44.52s,285.435512,+45d58m33.7s,45.976021,,,,,,,,,2.730,0.510,-0.250,0,2016
37.81445140,0.00015450,-0.00015450,0,19h24m17.92s,291.074676,+45d14m33.3s,45.242584,,,,,,,,,2.570,0.410,-0.250,0,2016
8.72600000,,,0,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,,,,,,,,,2.230,0.100,-0.100,0,2012
12.88300000,,,0,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,,,,,,,,,2.360,0.110,-0.110,0,2012
4.22453700,0.00004200,-0.00004200,0,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,,,,,,,,,1.380,0.270,-0.270,0,2014
27.43438900,0.00022400,-0.00022400,0,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,,,,,,,,,2.600,0.490,-0.490,0,2014
44.55216900,0.00081200,-0.00081200,0,19h53m00.49s,298.252049,+40d29m45.9s,40.496077,,,,,,,,,2.200,0.430,-0.430,0,2014
2.49577962,0.00000048,-0.00000048,0,19h46m01.77s,296.507394,+49d27m26.2s,49.457291,,,,,,,,,17.070,3.880,-1.880,0,2016
124.41983980,0.00033100,-0.00033100,0,18h57m00.31s,284.251306,+48d48m34.6s,48.809612,,,,,,,,,5.230,0.410,-0.360,0,2016
1.21956827,0.00000110,-0.00000110,0,19h29m18.86s,292.328581,+49d39m12.7s,49.653538,,,,,,,,,1.600,0.080,-0.090,0,2016
2.05387982,0.00000290,-0.00000290,0,19h45m17.28s,296.321994,+48d58m17.3s,48.971478,,,,,,,,,2.590,0.610,-0.250,0,2016
2.61302086,0.00000624,-0.00000624,0,19h11m25.85s,287.857729,+48d46m26.8s,48.774113,,,,,,,,,1.680,0.070,-0.240,0,2016
0.92785982,0.00000055,-0.00000055,0,19h23m49.82s,290.957565,+49d12m13.7s,49.203812,,,,,,,,,2.040,0.090,-0.290,0,2016
19.80792185,0.00008966,-0.00008966,0,19h08m13.68s,287.057016,+49d02m45.7s,49.046021,,,,,,,,,2.480,0.320,-0.180,0,2016
2.34323190,0.00000757,-0.00000757,0,18h54m01.15s,283.504798,+49d27m03.7s,49.451015,,,,,,,,,1.180,0.090,-0.050,0,2016
6.91134416,0.00002461,-0.00002461,0,19h33m09.19s,293.288273,+48d48m41.8s,48.811619,,,,,,,,,1.700,0.310,-0.250,0,2016
394.62449040,0.00088750,-0.00088750,0,19h23m24.43s,290.851779,+48d31m16.8s,48.521339,,,,,,,,,7.140,1.490,-1.370,0,2016
8.30600000,,,0,19h23m53.62s,290.973429,+45d17m25.1s,45.290318,,,,,,,,,1.970,0.100,-0.100,0,2012
12.51300000,,,0,19h23m53.62s,290.973429,+45d17m25.1s,45.290318,,,,,,,,,2.180,0.100,-0.100,0,2012
17.91323000,0.00026600,-0.00026600,0,19h23m53.62s,290.973429,+45d17m25.1s,45.290318,,,,,,,,,1.200,0.190,-0.190,0,2014
25.21675100,0.00071800,-0.00071800,0,19h23m53.62s,290.973429,+45d17m25.1s,45.290318,,,,,,,,,1.270,0.200,-0.200,0,2014
7.19303878,0.00003818,-0.00003818,0,19h32m20.27s,293.084462,+48d34m31.4s,48.575390,,,,,,,,,1.780,0.470,-0.210,0,2016
8.50699658,0.00003708,-0.00003708,0,19h38m43.27s,294.680286,+49d08m24.6s,49.140160,,,,,,,,,1.680,0.270,-0.210,0,2016
44.93098040,0.00024000,-0.00024000,0,19h49m33.98s,297.391593,+48d33m38.5s,48.560692,,,,,,,,,2.540,0.450,-0.170,0,2016
7.16892463,0.00002302,-0.00002302,0,18h55m44.84s,283.936824,+49d06m37.2s,49.110325,,,,,,,,,1.690,0.480,-0.280,0,2016
2.14463285,0.00000068,-0.00000068,0,19h33m24.31s,293.351293,+43d08m04.7s,43.134640,,,,,,,,,16.720,6.770,-2.290,0,2016
7.88663110,0.00000247,-0.00000247,0,19h40m22.80s,295.094990,+43d32m15.3s,43.537586,,,,,,,,,8.350,1.700,-0.810,0,2016
8.02768059,0.00000201,-0.00000201,0,19h18m24.92s,289.603836,+46d18m53.8s,46.314953,,,,,,,,,9.300,1.250,-0.600,0,2016
85.35129427,0.00009562,-0.00009562,0,19h38m31.77s,294.632389,+43d24m01.7s,43.400467,,,,,,,,,6.800,1.700,-0.680,0,2016
