# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Mar 10 21:44:44 2019
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN pl_disc:        Year of Discovery
#
pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,pl_disc
WASP-141 b,Transit,1,3.31065100,0.00000500,-0.00000500,0,0.046900,0.000700,-0.000700,0,0.000000,,,0,1.210,0.080,-0.080,0,570.00,150.00,-150.00,0,1.25,0.06,-0.06,0,1.37,0.07,-0.07,0,2016
WASP-142 b,Transit,1,2.05286800,0.00000200,-0.00000200,0,0.034700,0.000700,-0.000700,0,0.000000,,,0,1.530,0.080,-0.080,0,840.00,310.00,-310.00,0,1.33,0.08,-0.08,0,1.64,0.08,-0.08,0,2016
WASP-144 b,Transit,1,2.27831520,0.00000130,-0.00000130,0,0.031600,0.000500,-0.000500,0,0.000000,,,0,0.850,0.050,-0.050,0,358.72,10.47,-10.47,0,0.81,0.04,-0.04,0,0.81,0.04,-0.04,0,2018
WASP-145 A b,Transit,1,1.76903810,0.00000080,-0.00000080,0,0.026100,0.000500,-0.000500,0,0.000000,,,0,0.900,0.400,-0.400,0,91.54,0.24,-0.24,0,0.76,0.04,-0.04,0,0.68,0.07,-0.07,0,2018
WASP-147 b,Transit,1,4.60273000,0.00002700,-0.00002700,0,0.054900,0.001200,-0.001300,0,0.000000,,,0,1.115,0.140,-0.093,0,426.00,14.00,-14.00,0,1.04,0.07,-0.07,0,1.43,0.14,-0.08,0,2018
WASP-15 b,Transit,1,3.75210000,0.00001000,-0.00001000,0,,,,0,0.000000,,,0,1.410,0.360,-0.360,0,284.35,3.36,-3.36,0,1.18,0.93,-0.93,0,1.48,0.38,-0.38,0,2009
WASP-151 b,Transit,1,4.53347100,0.00000400,-0.00000400,0,0.055000,0.001000,-0.001000,0,0.003000,,,1,1.130,0.030,-0.030,0,458.91,10.02,-10.02,0,1.08,0.08,-0.08,0,1.14,0.03,-0.03,0,2017
WASP-153 b,Transit,1,3.33260900,0.00000200,-0.00000200,0,0.048000,0.001000,-0.001000,0,0.009000,,,1,1.550,0.100,-0.080,0,430.00,35.00,-35.00,0,1.34,0.09,-0.09,0,1.73,0.10,-0.09,0,2017
WASP-156 b,Transit,1,3.83616900,0.00000300,-0.00000300,0,0.045300,0.000900,-0.000900,0,0.007000,,,1,0.510,0.020,-0.020,0,140.00,25.00,-25.00,0,0.84,0.05,-0.05,0,0.76,0.03,-0.03,0,2017
WASP-157 b,Transit,1,3.95162300,0.00001800,-0.00001800,0,0.049900,0.000600,-0.000600,0,,,,0,0.998,0.025,-0.025,0,337.71,6.33,-6.33,0,1.06,0.04,-0.04,0,1.10,0.03,-0.03,0,2016
WASP-158 b,Transit,1,3.65633300,0.00000400,-0.00000400,0,0.051700,0.001800,-0.001800,0,0.000000,,,0,1.070,0.150,-0.150,0,532.92,12.57,-12.57,0,1.38,0.14,-0.14,0,1.39,0.18,-0.18,0,2018
WASP-159 b,Transit,1,3.84040100,0.00000700,-0.00000700,0,0.053800,0.001500,-0.001500,0,0.000000,,,0,1.380,0.090,-0.090,0,730.50,10.99,-10.99,0,1.41,0.12,-0.12,0,2.11,0.10,-0.10,0,2018
WASP-16 b,Transit,1,3.11860000,0.00001400,-0.00001400,0,,,,0,0.000000,,,0,1.220,0.100,-0.100,0,195.20,1.93,-1.93,0,1.78,0.54,-0.54,0,1.14,0.09,-0.09,0,2009
WASP-160 B b,Transit,1,3.76849520,0.00000350,-0.00000350,0,0.045200,0.001200,-0.001200,0,0.000000,,,0,1.090,0.047,-0.041,0,284.00,5.00,-5.00,0,0.87,0.07,-0.07,0,0.87,0.03,-0.03,0,2018
WASP-161 b,Transit,1,5.40604250,0.00000480,-0.00000480,0,0.067300,0.002300,-0.002300,0,,,,0,1.143,0.065,-0.058,0,346.46,4.14,-4.14,0,1.39,0.14,-0.14,0,1.71,0.08,-0.07,0,2018
WASP-162 b,Transit,1,9.62468000,0.00001000,-0.00001000,0,0.087100,0.001300,-0.001300,0,0.434000,0.005000,-0.005000,0,1.000,0.050,-0.050,0,313.60,4.11,-4.11,0,0.95,0.04,-0.04,0,1.11,0.05,-0.05,0,2018
WASP-163 b,Transit,1,1.60968840,0.00000150,-0.00000150,0,0.026600,0.001400,-0.001400,0,,,,0,1.202,0.097,-0.097,0,263.29,3.64,-3.64,0,0.97,0.15,-0.15,0,1.01,0.07,-0.07,0,2018
WASP-164 b,Transit,1,1.77712550,0.00000280,-0.00000280,0,0.028180,0.000650,-0.000720,0,0.000000,,,0,1.128,0.041,-0.043,0,322.00,7.00,-7.00,0,0.95,0.07,-0.07,0,0.93,0.03,-0.03,0,2018
WASP-165 b,Transit,1,3.46550900,0.00002300,-0.00002300,0,0.048230,0.000910,-0.000920,0,0.000000,,,0,1.260,0.190,-0.170,0,583.00,34.00,-34.00,0,1.25,0.07,-0.07,0,1.75,0.18,-0.18,0,2018
WASP-167 b,Transit,1,2.02195960,0.00000060,-0.00000060,0,0.036500,0.000600,-0.000600,0,,,,0,1.580,0.050,-0.050,0,381.00,15.00,-13.00,0,1.59,0.08,-0.08,0,1.79,0.05,-0.05,0,2017
WASP-168 b,Transit,1,4.15365800,0.00000300,-0.00000300,0,0.051900,0.000800,-0.000800,0,0.000000,,,0,1.500,0.500,-0.300,0,306.63,1.92,-1.92,0,1.08,0.05,-0.05,0,1.12,0.06,-0.06,0,2018
WASP-17 b,Transit,1,3.73543000,0.00000800,-0.00000800,0,,,,0,0.000000,,,0,1.870,0.240,-0.240,0,400.00,60.00,-60.00,0,2.28,0.99,-0.99,0,1.49,0.19,-0.19,0,2009
WASP-170 b,Transit,1,2.34478022,0.00000360,-0.00000360,0,0.033700,0.001800,-0.001800,0,,,,0,1.096,0.085,-0.085,0,308.27,3.70,-3.70,0,0.93,0.15,-0.15,0,0.94,0.06,-0.06,0,2018
WASP-172 b,Transit,1,5.47743300,0.00000700,-0.00000700,0,0.069400,0.001100,-0.001100,0,0.000000,,,0,1.570,0.100,-0.100,0,546.02,15.18,-15.18,0,1.49,0.07,-0.07,0,1.91,0.10,-0.10,0,2018
WASP-173 A b,Transit,1,1.38665318,0.00000027,-0.00000027,0,0.024800,0.000600,-0.000600,0,0.000000,,,0,1.200,0.060,-0.060,0,234.54,1.79,-1.79,0,1.05,0.08,-0.08,0,1.11,0.05,-0.05,0,2018
WASP-174 b,Transit,1,4.23370000,0.00000300,-0.00000300,0,0.055900,0.000900,-0.000900,0,,,,0,1.300,0.500,-0.500,0,414.69,10.27,-10.27,0,1.30,0.06,-0.06,0,1.31,0.08,-0.08,0,2018
WASP-18 b,Transit,1,0.94145000,0.00000100,-0.00000100,0,,,,0,0.010000,0.000000,0.000000,0,1.200,0.050,-0.050,0,123.92,0.37,-0.37,0,1.46,0.29,-0.29,0,1.29,0.05,-0.05,0,2009
WASP-19 b,Transit,1,0.78883899,0.00000004,-0.00000004,0,0.016340,0.000240,-0.000240,0,0.002000,0.014000,-0.002000,0,1.392,0.040,-0.040,0,250.00,80.00,-60.00,0,0.90,0.04,-0.04,0,1.00,0.02,-0.02,0,2009
WASP-190 b,Transit,1,5.36775300,0.00000400,-0.00000400,0,0.066300,0.000800,-0.000800,0,0.000000,,,0,1.150,0.090,-0.090,0,550.76,10.19,-10.19,0,1.35,0.05,-0.05,0,1.60,0.10,-0.10,0,2019
WASP-2 b,Transit,1,2.15222600,,,0,0.031380,0.001300,-0.001540,0,,,,,1.071,0.080,-0.083,0,166.00,30.00,-30.00,0,0.89,0.12,-0.12,0,0.84,0.06,-0.07,0,2007
WASP-20 b,Transit,1,4.89962840,0.00000330,-0.00000330,0,0.060000,0.000690,-0.000690,0,0.000000,,,0,1.462,0.059,-0.059,0,210.00,20.00,-20.00,0,1.20,0.04,-0.04,0,1.39,0.04,-0.04,0,2015
WASP-21 b,Transit,1,4.32248200,0.00001900,-0.00002400,0,0.052000,0.000410,-0.000440,0,0.000000,,,0,1.070,0.060,-0.060,0,242.00,50.00,-30.00,0,0.89,0.08,-0.08,0,1.14,0.05,-0.05,0,2010
WASP-22 b,Transit,1,3.53269000,0.00001000,-0.00001000,0,,,,0,0.020000,0.010000,-0.010000,0,1.230,0.140,-0.140,0,300.00,,,0,1.46,0.63,-0.63,0,1.24,0.13,-0.13,0,2010
WASP-23 b,Transit,1,2.94442560,0.00000110,-0.00000130,0,0.037600,0.001600,-0.002400,0,0.062000,,,1,0.962,0.047,-0.056,0,208.74,1.03,-1.03,0,0.78,0.13,,0,0.77,0.05,,0,2010
WASP-24 b,Transit,1,2.34121000,0.00000200,-0.00000200,0,,,,0,0.000000,,,0,1.380,0.160,-0.160,0,325.05,4.48,-4.48,0,1.43,0.50,-0.50,0,1.42,0.16,-0.16,0,2010
WASP-25 b,Transit,1,3.76483000,0.00000500,-0.00000500,0,,,,0,0.000000,,,0,1.070,0.100,-0.100,0,212.70,1.46,-1.46,0,0.67,0.22,-0.22,0,0.80,0.08,-0.08,0,2010
WASP-26 b,Transit,1,2.75660000,0.00001000,-0.00001000,0,,,,0,0.000000,,,0,1.210,0.150,-0.150,0,250.00,15.00,-15.00,0,0.86,0.34,-0.34,0,1.22,0.15,-0.15,0,2010
WASP-28 b,Transit,1,3.40883000,0.00000600,-0.00000600,0,0.044690,0.000760,-0.000760,0,0.000000,,,0,1.213,0.042,-0.042,0,410.00,70.00,-70.00,0,1.02,0.05,-0.05,0,1.09,0.03,-0.03,0,2014
WASP-29 b,Transit,1,3.92273000,0.00000400,-0.00000400,0,,,,0,0.030000,0.040000,-0.040000,0,0.770,0.070,-0.070,0,70.00,,,0,0.77,0.25,-0.25,0,0.79,0.07,-0.07,0,2010
WASP-3 b,Transit,1,2.71866000,0.00000200,-0.00000200,0,,,,0,0.000000,,,0,1.420,0.170,-0.170,0,220.00,,,0,1.62,0.53,-0.53,0,1.44,0.12,-0.12,0,2007
WASP-31 b,Transit,1,3.40590960,0.00000500,-0.00000500,0,0.046590,0.000350,-0.000350,0,0.000000,,,0,1.549,0.050,-0.050,0,360.00,30.00,-30.00,0,1.16,0.03,,0,1.25,0.03,,0,2010
WASP-32 b,Transit,1,2.71866000,0.00000200,-0.00000200,0,,,,0,0.000000,,,0,0.960,0.150,-0.150,0,278.17,3.33,-3.33,0,0.72,0.34,-0.34,0,0.95,0.15,-0.15,0,2010
WASP-33 b,Transit,1,1.21986983,0.00000045,-0.00000045,0,,,,0,0.000000,,,0,1.600,0.060,-0.060,0,122.36,0.99,-0.99,0,1.85,0.25,-0.25,0,1.55,0.05,-0.05,0,2010
WASP-34 b,Transit,1,4.31768000,0.00000500,-0.00000500,0,,,,0,0.040000,0.010000,-0.010000,0,1.000,0.080,-0.080,0,120.00,15.00,-15.00,0,0.96,0.45,-0.45,0,0.91,0.08,-0.08,0,2010
WASP-35 b,Transit,1,3.16158000,0.00000200,-0.00000200,0,,,,0,0.000000,,,0,1.300,0.070,-0.070,0,203.39,1.69,-1.69,0,1.05,0.19,-0.19,0,1.08,0.06,-0.06,0,2011
WASP-36 b,Transit,1,1.53736596,0.00000024,-0.00000024,0,0.026770,0.000280,-0.000280,0,,,,,1.327,0.021,-0.021,0,450.00,120.00,-120.00,0,1.08,0.03,-0.03,0,0.98,0.01,-0.01,0,2011
WASP-37 b,Transit,1,3.57746900,0.00001100,-0.00001100,0,0.044600,0.001900,-0.001900,0,0.000000,,,0,1.160,0.070,-0.060,0,343.00,36.00,-36.00,0,0.93,0.12,,0,1.00,0.05,,0,2010
WASP-38 b,Transit,1,6.87188000,0.00001000,-0.00001000,0,,,,0,0.030000,0.000000,0.000000,0,1.230,0.060,-0.060,0,110.00,20.00,-20.00,0,1.76,0.28,-0.28,0,1.52,0.07,-0.07,0,2010
WASP-39 b,Transit,1,4.05525900,0.00000900,-0.00000900,0,0.048600,0.000500,-0.000500,0,0.000000,,,0,1.270,0.040,-0.040,0,230.00,80.00,-80.00,0,0.93,0.03,,0,0.90,0.02,,0,2011
WASP-4 b,Transit,1,1.33823000,0.00000220,-0.00000220,0,,,,0,0.000000,,,0,1.330,0.270,-0.270,0,300.00,50.00,-50.00,0,0.87,0.53,-0.53,0,0.90,0.18,-0.18,0,2007
WASP-41 b,Transit,2,3.05240000,0.00000100,-0.00000100,0,,,,0,0.000000,,,0,1.100,0.050,-0.050,0,180.00,60.00,-60.00,0,0.81,0.15,-0.15,0,0.83,0.04,-0.04,0,2012
WASP-41 c,Radial Velocity,2,421.00000000,2.00000000,-2.00000000,0,1.070000,0.030000,-0.030000,0,0.294000,0.024000,-0.024000,0,,,,,180.00,60.00,-60.00,0,0.81,0.15,-0.15,0,0.83,0.04,-0.04,0,2015
WASP-42 b,Transit,1,4.98168190,0.00000110,-0.00000110,0,0.056100,0.001200,-0.001200,0,,,,,1.122,0.039,-0.039,0,160.00,40.00,-40.00,0,0.95,0.06,-0.06,0,0.89,0.03,-0.03,0,2012
WASP-43 b,Transit,1,0.81347500,0.00000100,-0.00000100,0,0.014200,0.000400,-0.000400,0,0.000000,,,0,0.930,0.070,-0.090,0,80.00,20.00,-20.00,0,0.58,0.05,,0,0.60,0.04,,0,2011
WASP-44 b,Transit,1,2.42380390,0.00000870,-0.00000870,0,0.034730,0.000410,-0.000410,0,0.000000,,,0,1.140,0.110,-0.110,0,368.31,5.65,-5.65,0,0.95,0.03,,0,0.93,0.07,,0,2011
WASP-45 b,Transit,1,3.12609000,0.00000300,-0.00000300,0,,,,0,0.000000,,,0,1.140,0.130,-0.130,0,212.48,1.76,-1.76,0,0.95,0.39,-0.39,0,0.96,0.10,-0.10,0,2011
WASP-46 b,Transit,1,1.43036763,0.00000093,-0.00000093,0,0.023350,0.000720,-0.000720,0,,,,,1.174,0.037,-0.037,0,379.36,4.47,-4.47,0,0.83,0.08,-0.08,0,0.86,0.03,-0.03,0,2011
WASP-47 b,Transit,4,4.15912890,0.00000420,-0.00000420,0,,,,0,,,,0,1.127,0.013,-0.013,0,200.00,30.00,-30.00,0,1.04,0.03,-0.03,0,1.14,0.01,-0.01,0,2012
WASP-47 c,Radial Velocity,4,588.50000000,2.40000000,-2.40000000,0,1.393000,0.014000,-0.014000,0,0.296000,0.017000,-0.017000,0,,,,0,200.00,30.00,-30.00,0,1.04,0.03,-0.03,0,1.14,0.01,-0.01,0,2015
WASP-47 d,Transit,4,9.03077000,0.00017000,-0.00017000,0,,,,0,0.014000,,,1,0.319,0.004,-0.004,0,200.00,30.00,-30.00,0,1.04,0.03,-0.03,0,1.14,0.01,-0.01,0,2015
WASP-47 e,Transit,4,0.78959200,0.00001200,-0.00001200,0,,,,0,,,,0,0.161,0.002,-0.002,0,200.00,30.00,-30.00,0,1.04,0.03,-0.03,0,1.14,0.01,-0.01,0,2015
WASP-48 b,Transit,1,2.14363000,0.00000300,-0.00000300,0,,,,0,0.000000,,,0,1.500,0.200,-0.200,0,460.14,4.51,-4.51,0,0.88,0.36,-0.36,0,1.58,0.21,-0.21,0,2011
WASP-49 b,Transit,1,2.78174000,0.00000600,-0.00000600,0,,,,0,0.000000,,,0,1.110,0.110,-0.110,0,170.00,20.00,-20.00,0,0.92,0.30,-0.30,0,0.97,0.09,-0.09,0,2012
WASP-5 b,Transit,1,1.62842790,0.00000220,-0.00000490,0,0.026700,0.001200,-0.000800,0,0.038000,0.026000,-0.018000,0,1.087,0.068,-0.071,0,300.00,50.00,-50.00,0,0.96,0.13,-0.09,0,1.03,0.06,-0.07,0,2008
WASP-50 b,Transit,1,1.95510000,0.00000500,-0.00000500,0,,,,0,0.010000,0.010000,-0.010000,0,1.220,0.090,-0.090,0,230.00,40.00,-40.00,0,1.06,0.29,-0.29,0,0.89,0.07,-0.07,0,2011
WASP-52 b,Transit,1,1.74977980,0.00000120,-0.00000120,0,0.027200,0.000300,-0.000300,0,0.000000,,,0,1.270,0.030,-0.030,0,140.00,20.00,-20.00,0,0.87,0.03,-0.03,0,0.79,0.02,-0.02,0,2012
WASP-53 b,Transit,2,3.30984430,0.00000200,-0.00000200,0,0.041010,0.000830,-0.000910,0,0.030000,,,1,1.074,0.037,-0.037,0,202.51,1.38,-1.38,0,0.84,0.05,-0.05,0,0.80,0.02,-0.02,0,2017
WASP-53 c,Transit,2,2840.00000000,170.00000000,-130.00000000,-1,3.730000,0.160000,-0.140000,-1,0.836900,0.006900,-0.007000,0,,,,,202.51,1.38,-1.38,0,0.84,0.05,-0.05,0,0.80,0.02,-0.02,0,2017
WASP-54 b,Transit,1,3.69364000,0.00000600,-0.00000600,0,,,,0,0.070000,0.030000,-0.030000,0,1.580,0.170,-0.170,0,200.00,30.00,-30.00,0,1.08,0.38,-0.38,0,1.76,0.19,-0.19,0,2012
WASP-55 b,Transit,1,4.46563000,0.00000400,-0.00000400,0,,,,0,0.000000,,,0,1.330,0.130,-0.130,0,330.00,50.00,-50.00,0,1.11,0.35,-0.35,0,1.09,0.11,-0.11,0,2012
WASP-56 b,Transit,1,4.61710000,0.00000300,-0.00000300,0,,,,0,0.000000,,,0,0.940,0.090,-0.090,0,255.00,40.00,-40.00,0,0.71,0.21,-0.21,0,0.96,0.09,-0.09,0,2012
WASP-57 b,Transit,1,2.83891856,0.00000081,-0.00000081,0,0.037690,0.000970,-0.000970,0,,,,,1.050,0.053,-0.053,0,455.00,80.00,-80.00,0,0.89,0.07,-0.07,0,0.93,0.03,-0.03,0,2012
WASP-58 b,Transit,1,5.01718000,0.00001100,-0.00001100,0,,,,0,0.000000,,,0,1.430,0.140,-0.140,0,300.00,50.00,-50.00,0,1.06,0.47,-0.47,0,1.22,0.11,-0.11,0,2012
WASP-59 b,Transit,1,7.91958500,0.00001000,-0.00001000,0,0.069700,0.001100,-0.001100,0,0.100000,0.042000,-0.042000,0,0.775,0.068,-0.068,0,125.00,25.00,-25.00,0,0.72,0.04,-0.04,0,0.61,0.04,-0.04,0,2012
WASP-6 b,Transit,1,3.36101000,0.00000280,-0.00000280,0,,,,0,0.050000,0.020000,-0.020000,0,1.030,0.100,-0.100,0,198.23,1.63,-1.63,0,0.55,0.17,-0.17,0,0.73,0.07,-0.07,0,2009
WASP-60 b,Transit,1,4.30500000,0.00000600,-0.00000600,0,,,,0,0.000000,,,0,0.880,0.120,-0.120,0,400.00,60.00,-60.00,0,1.19,0.61,-0.61,0,1.17,0.15,-0.15,0,2012
WASP-61 b,Transit,1,3.85590000,0.00000300,-0.00000300,0,,,,0,0.000000,,,0,1.410,0.220,-0.220,0,480.00,65.00,-65.00,0,1.82,0.85,-0.85,0,1.55,0.24,-0.24,0,2012
WASP-62 b,Transit,1,4.41195000,0.00000300,-0.00000300,0,,,,0,0.000000,,,0,1.320,0.080,-0.080,0,160.00,30.00,-30.00,0,1.11,0.25,-0.25,0,1.23,0.08,-0.08,0,2012
WASP-63 b,Transit,1,4.37808000,0.00000600,-0.00000600,0,,,,0,0.000000,,,0,1.410,0.140,-0.140,0,330.00,50.00,-50.00,0,1.28,0.42,-0.42,0,1.86,0.19,-0.19,0,2012
WASP-64 b,Transit,1,1.57329180,0.00000150,-0.00000150,0,0.026480,0.000240,-0.000240,0,0.000000,,,0,1.271,0.039,-0.039,0,350.00,90.00,-90.00,0,1.00,0.03,-0.03,0,1.06,0.03,-0.03,0,2012
WASP-65 b,Transit,1,2.31142430,0.00000150,-0.00000150,0,0.033400,0.001600,-0.001700,0,0.000000,,,0,1.112,0.059,-0.059,0,310.00,50.00,-50.00,0,0.93,0.14,-0.14,0,1.01,0.05,-0.05,0,2013
WASP-66 b,Transit,1,4.08605000,0.00000700,-0.00000700,0,,,,0,0.000000,,,0,1.400,0.280,-0.280,0,380.00,100.00,-100.00,0,1.33,0.83,-0.83,0,1.76,0.35,-0.35,0,2012
WASP-67 b,Transit,1,4.61442000,0.00001000,-0.00001000,0,,,,0,0.000000,,,0,1.150,0.110,-0.110,0,225.00,45.00,-45.00,0,0.91,0.28,-0.28,0,0.88,0.08,-0.08,0,2012
WASP-68 b,Transit,1,5.08430000,0.00001500,-0.00001500,0,,,,0,0.000000,,,0,1.320,0.140,-0.140,0,227.87,1.62,-1.62,0,1.49,0.53,-0.53,0,1.79,0.19,-0.19,0,2014
WASP-69 b,Transit,1,3.86814000,0.00000200,-0.00000200,0,,,,0,0.000000,,,0,1.110,0.040,-0.040,0,50.00,10.00,-10.00,0,0.98,0.14,-0.14,0,0.86,0.03,-0.03,0,2014
WASP-7 b,Transit,1,4.95464160,0.00000350,-0.00000350,0,0.061700,0.001100,-0.001100,0,,,,,1.330,0.093,-0.093,0,140.00,15.00,-15.00,0,1.28,0.07,-0.07,0,1.43,0.09,-0.09,0,2008
WASP-70 A b,Transit,1,3.71302030,0.00000470,-0.00000470,0,0.048530,0.000620,-0.000620,0,0.000000,,,0,1.164,0.073,-0.102,0,245.00,20.00,-20.00,0,1.11,0.04,-0.04,0,1.22,0.06,-0.09,0,2014
WASP-71 b,Transit,1,2.90367000,0.00000700,-0.00000700,0,,,,0,0.000000,,,0,1.180,0.120,-0.120,0,345.00,32.00,-32.00,0,0.76,0.27,-0.27,0,1.82,0.19,-0.19,0,2012
WASP-72 b,Transit,1,2.21673000,0.00000200,-0.00000200,0,,,,0,0.000000,,,0,1.290,0.180,-0.180,0,340.00,60.00,-60.00,0,2.78,1.28,-1.28,0,2.18,0.29,-0.29,0,2012
WASP-73 b,Transit,1,4.08722000,0.00022000,-0.00022000,0,,,,0,0.000000,,,0,1.420,0.220,-0.220,0,319.57,3.00,-3.00,0,2.52,1.22,-1.22,0,2.55,0.38,-0.38,0,2014
WASP-74 b,Transit,1,2.13775000,0.00000100,-0.00000100,0,,,,0,0.000000,,,0,1.360,0.100,-0.100,0,120.00,20.00,-20.00,0,0.98,0.24,-0.24,0,1.42,0.10,-0.10,0,2015
WASP-75 b,Transit,1,2.48419300,0.00000300,-0.00000300,0,0.037500,0.000700,-0.000800,0,0.000000,,,0,1.270,0.048,-0.048,0,260.00,70.00,-70.00,0,1.14,0.07,-0.07,0,1.26,0.04,-0.04,0,2013
WASP-76 b,Transit,1,1.80988600,0.00000100,-0.00000100,0,0.033000,0.000500,-0.000500,0,0.000000,,,0,1.830,0.060,-0.040,0,120.00,20.00,-20.00,0,1.46,0.07,-0.07,0,1.73,0.04,-0.04,0,2016
WASP-77 A b,Transit,1,1.36003000,0.00000200,-0.00000200,0,,,,0,0.000000,,,0,1.380,0.090,-0.090,0,93.00,5.00,-5.00,0,1.49,0.32,-0.32,0,1.09,0.07,-0.07,0,2012
WASP-78 b,Transit,1,2.17518000,0.00000500,-0.00000500,0,,,,0,0.000000,,,0,1.930,0.450,-0.450,0,550.00,120.00,-120.00,0,1.87,1.36,-1.36,0,2.46,0.58,-0.58,0,2012
WASP-79 b,Transit,1,3.66238000,0.00000500,-0.00000500,0,,,,0,0.000000,,,0,1.670,0.150,-0.150,0,240.00,50.00,-50.00,0,1.43,0.43,-0.43,0,1.60,0.14,-0.14,0,2012
WASP-8 b,Transit,2,8.15872000,0.00001500,-0.00001500,0,,,,0,0.310000,0.000000,0.000000,0,1.130,0.050,-0.050,0,87.00,7.00,-7.00,0,1.34,0.26,-0.26,0,1.03,0.04,-0.04,0,2010
WASP-8 c,Radial Velocity,2,4323.00000000,740.00000000,-380.00000000,0,5.280000,0.630000,-0.340000,0,0.000000,0.000000,0.000000,0,,,,,87.00,7.00,-7.00,0,1.34,0.26,-0.26,0,1.03,0.04,-0.04,0,2013
WASP-80 b,Transit,1,3.06785234,0.00000083,-0.00000079,0,0.034400,0.001000,-0.001100,0,0.002000,0.010000,-0.002000,0,0.999,0.030,-0.031,0,60.00,20.00,-20.00,0,0.58,0.05,-0.05,0,0.59,0.02,-0.02,0,2012
WASP-81 b,Transit,1,2.71647620,0.00000230,-0.00000230,0,0.039080,0.000700,-0.000720,0,0.066000,,,1,1.429,0.051,-0.046,0,402.96,7.11,-7.11,0,1.08,0.06,-0.06,0,1.28,0.04,-0.04,0,2017
WASP-82 b,Transit,1,2.70579000,0.00000200,-0.00000200,0,,,,0,0.000000,,,0,1.620,0.130,-0.130,0,200.00,30.00,-30.00,0,1.48,0.37,-0.37,0,2.10,0.16,-0.16,0,2015
WASP-83 b,Transit,1,4.97125200,0.00001500,-0.00001500,0,0.059000,0.001000,-0.001000,0,0.000000,,,0,1.040,0.080,-0.050,0,300.00,50.00,-50.00,0,1.11,0.09,-0.09,0,1.05,0.06,-0.04,0,2015
WASP-84 b,Transit,1,8.52348650,0.00000700,-0.00000700,0,0.077100,0.001200,-0.001200,0,0.000000,,,0,0.942,0.022,-0.022,0,125.00,20.00,-20.00,0,0.84,0.04,-0.04,0,0.75,0.01,-0.01,0,2014
WASP-85 A b,Transit,1,2.65567770,0.00000044,-0.00000044,0,0.039000,0.001000,-0.001000,0,0.000000,,,0,1.240,0.030,-0.030,0,142.46,1.22,-1.22,0,1.09,0.08,-0.08,0,0.94,0.02,-0.02,0,2016
WASP-88 b,Transit,1,4.95400000,0.00001900,-0.00001900,0,,,,0,0.000000,,,0,1.460,0.210,-0.210,0,531.61,8.84,-8.84,0,0.94,0.42,-0.42,0,1.80,0.26,-0.26,0,2014
WASP-89 b,Transit,1,3.35642270,0.00000250,-0.00000250,0,0.042700,0.001200,-0.001200,0,0.193000,0.009000,-0.009000,0,1.040,0.040,-0.040,0,293.38,2.69,-2.69,0,0.92,0.08,-0.08,0,0.88,0.03,-0.03,0,2015
